Meeting / File Date,Name,File Type,Media Purpose,Download Link
5/21/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/May/20130521CCA_552eefc2.pdf
5/21/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/May/20130521CCA_c700378b.pdf
5/7/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/May/20130507ccm_452df0d0.pdf
5/14/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/May/20130514cwm_85dd4b3a.pdf
5/28/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/May/20130528CWA_3dd1869d.pdf
5/22/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/May/PC Packet 05-22-13 - reduced_fcec8c32.pdf
6/4/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/June/20130604CCA_e6c22742.pdf
6/4/2013,Redevelopment Agency Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/rda/agendas/2013/June/20130604RDA_c215781c.pdf
6/4/2013,Municipal Building Authority Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/mba/agendas/2013/June/20130604MBA_e9f85229.pdf
6/4/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/June/20130604CCA Packet_d52211e4.pdf
6/4/2013,Redevelopment Agency Meeting Packet,Document,Packets,http://www.midvalecity.org/files/rda/packets/2013/June/20130604RDA_1c5a9ded.pdf
6/5/2013,Municipal Building Authority Meeting Packet,Document,Packets,http://www.midvalecity.org/files/mba/packets/2013/June/20130604MBA_e53eda0.pdf
4/16/2013,Municipal Building Authority Minutes,Document,Minutes,http://www.midvalecity.org/files/mba/minutes/2013/April/20130416mba_821a3bec.pdf
3/13/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/March/PC03132013_93c71ce7.pdf
3/27/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/March/PC 03272013_3ea030a6.pdf
4/10/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/April/PC 04102013_6e7ebb8e.pdf
4/10/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/April/PC Packet 04-10-13_b57b01c.pdf
5/21/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/May/20130521ccm_54ee208d.pdf
5/28/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/May/20130528cwm_ea27275d.pdf
5/7/2013,Redeveloment Agency Minutes,Document,Minutes,http://www.midvalecity.org/files/rda/minutes/2013/May/20130507rda_ba9a375a.pdf
5/7/2013,Municipal Building Authority Minutes,Document,Minutes,http://www.midvalecity.org/files/mba/minutes/2013/May/20130507mba_d121a834.pdf
6/12/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/June/PC Agenda 06-12-13_f2afbf94.pdf
6/11/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/June/20130611CWA_dcc7618b.pdf
6/12/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/June/PC Packet 06-12-13_23b73646.pdf
4/24/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/April/PC 04242013_c505f5f9.pdf
5/8/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/May/PC05082013_27b0fa3e.pdf
6/18/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/June/20130618CCA_363ba38a.pdf
6/18/2013,Redevelopment Agency Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/rda/agendas/2013/June/20130618RDA_6e2194cf.pdf
6/18/2013,Municipal Building Authority Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/mba/agendas/2013/June/20130618MBA_d3dbc81c.pdf
6/18/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/June/City Council Packet_c38bcb61.pdf
6/18/2013,Redevelopment Agency Meeting Packet,Document,Packets,http://www.midvalecity.org/files/rda/packets/2013/June/RDA Packet_f6c8eceb.pdf
6/18/2013,Municipal Building Authority Meeting Packet,Document,Packets,http://www.midvalecity.org/files/mba/packets/2013/June/MBA Meeting Packet_b0c9e765.pdf
6/26/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/June/PC Agenda 06-26-13_c1a7b7af.pdf
6/26/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/June/PC Packet 06-26-13_e71612a8.pdf
5/22/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/May/05222013_e5fd3144.pdf
6/12/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/June/06122013_b45ddce0.pdf
7/2/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/July/20130702CCA_2050f994.pdf
7/2/2013,Municipal Buildling Authority Agenda,Document,Agendas,http://www.midvalecity.org/files/mba/agendas/2013/July/20130702MBA_b6627337.pdf
7/2/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/July/Council Packet_d353bdf.pdf
7/2/2013,Municipal Building Authority Packet,Document,Packets,http://www.midvalecity.org/files/mba/packets/2013/July/MBA Packet_972c84c5.pdf
7/10/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/July/PC Agenda 07-10-13_c4e68d48.pdf
6/4/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/June/20130604ccm_3aacea88.pdf
6/11/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/June/20130611cwm_a2c04884.pdf
6/4/2013,Redeveloment Agency Minutes,Document,Minutes,http://www.midvalecity.org/files/rda/minutes/2013/June/20130604rda_69e4e37e.pdf
7/16/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/July/20130716CCA_5dec5b88.pdf
7/16/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/July/20130716 COUNCIL PACKET_b5d266f1.pdf
8/14/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/August/08-14-13 PC Agenda_8fd5e149.pdf
6/26/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/June/06262013_bd451c5a.doc
7/10/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/July/07102013_4dd9aff8.doc
8/20/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/August/20130820CCA_6cf722f2.pdf
8/20/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/August/20130820COUNCILPACKET_5d9c31ca.pdf
8/28/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/August/PC agenda 08-28-13 amended_b0bca5b1.pdf
8/27/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/August/20130827CCA_df73d6ed.pdf
8/27/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/August/Council Packet 8-27-13_fb63183f.pdf
6/18/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/June/20130618ccm_b141fd2e.pdf
7/2/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/July/20130702ccm_d43cc94.pdf
7/16/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/July/20130716ccm_4b35609.pdf
8/28/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/August/PC Packet 08-28-13 amended_59c30e8c.pdf
8/14/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/August/PC Packet 08-14-13_95f65662.pdf
7/10/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/July/PC Packet 07-10-13_ae88ea3a.pdf
9/3/2013,City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/September/20130903CCA_77378610.pdf
9/3/2013,City Council Meeting,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/September/Council Packet 9-3-13_651f5c3c.pdf
8/14/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/August/08142013 PC_3b73e563.pdf
9/10/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/September/20130910-2ccw_a109f952.pdf
9/11/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/September/09-11-13 PC Agenda_ea3dd8e1.pdf
9/11/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/September/PC Packet 09-11-13_bd8a4edf.pdf
9/11/2013,Planning Commission Packet (cont),Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/September/Kimpton Square SSMP PC report & rec_486cc4d9.pdf
8/28/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/August/08282013 PC_715731ea.pdf
9/17/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/September/20130917CCA_1c181023.pdf
9/17/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/September/Council Packet 9-17-13_4b80b86d.pdf
9/25/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/September/PC Agenda 09-25-13 amended_ea599948.pdf
8/20/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/August/20130820ccm_5a9b601e.pdf
8/27/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/August/20130827ccm_7104cdf4.pdf
9/3/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/September/20130903ccm_1705d2c5.pdf
9/10/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/September/20130910cwm_6053d631.pdf
10/1/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/October/20131001CCA_65cd728c.pdf
10/1/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/October/Council Packet 10-01-13_95ce5d72.pdf
10/9/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/October/PC Agenda 10-09-13_a815ec47.pdf
10/8/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/October/20131008WA_749a4912.pdf
10/23/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/October/PC Agenda 10-23-13_eba8a8e.pdf
10/22/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/October/20131022CCA_a717ad18.pdf
10/22/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/October/Council Packet 10-22-13_dfbf5cda.pdf
9/11/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/September/09112013_88d640e7.pdf
10/23/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/October/PC Packet 10-23-13 amended_7878dbce.pdf
10/9/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/October/PC Packet 10-09-13_dba8c71a.pdf
9/25/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/September/PC Packet 09-25-13_aec5c129.pdf
9/25/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/September/09252013_2c7ddb48.pdf
11/13/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/November/PC Agenda 11-13-13_1bfba23c.pdf
10/9/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/October/10092013_36691ba6.pdf
11/12/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/November/20131112CCA_4d100952.pdf
11/13/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/November/PC Packet 11-13-13_6bf06d69.pdf
11/12/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/November/Council Packet 20131112_497130d0.pdf
11/19/2013,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/November/cca111913councilpacket_a120f6c1.pdf
11/19/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/November/cca111913_d4557226.pdf
12/3/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/December/20131203CCA cancelled_5cad5d73.pdf
12/5/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/December/20131205 legislative breakfast_4d5bbd93.pdf
10/8/2013,City Council Meeting Minutes,Document,Minutes,"http://www.midvalecity.org/files/council/minutes/2013/October/Oct 08, 2013 City Council Agenda_9a6ae587.pdf"
10/1/2013,City Council Meetng Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/October/Oct 01 2013 City Council Agenda_3897477f.pdf
10/22/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/October/Oct 22 2013 City Council Agenda_b8e64bc5.pdf
12/11/2013,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2013/December/PC Agenda 12-11-13_5f2dfea7.pdf
12/10/2013,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2013/December/1210CCA final_4fef7966.pdf
11/12/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/November/Approved Minutes 11-12-13_17df90fd.pdf
11/19/2013,Midvale City Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/November/Approved Minutes 11-19-13_a8a6d4a9.pdf
12/10/2013,Municipal Building Authority Meeting Packet,Document,Packets,http://www.midvalecity.org/files/mba/packets/2013/December/MBA Packet 12-10-13_3e251fd2.pdf
12/10/2013,City Council Meeting Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2013/December/1210CityCouncilPacket_fadd77c8.pdf
12/11/2013,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2013/December/PC Packet 12-11-13_b45eaacf.pdf
10/23/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/October/10232013_d9fbddc9.pdf
11/13/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/November/11132013_334c9f28.pdf
12/11/2013,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2013/December/PC12112013_cb121604.pdf
1/8/2014,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2014/January/PC Agenda 01-08-14_bda3bdff.pdf
1/7/2014,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/January/20140107CCA updated_799aa1d2.pdf
1/7/2014,Municipal Building Authority Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/mba/agendas/2014/January/MBA010714Agenda_4af9245c.pdf
1/7/2014,Redevelopment Agency Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/rda/agendas/2014/January/20140107RDA AGENDA_59c8717f.pdf
1/7/2014,Redevelopment Agency Packet,Document,Packets,http://www.midvalecity.org/files/rda/packets/2014/January/RDACouncilpacket20140107_79089f4a.pdf
1/7/2014,Municipal Building Authority Packet,Document,Packets,http://www.midvalecity.org/files/mba/packets/2014/January/MBA010714Councilpacket_6b14b2ee.pdf
1/7/2014,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/January/Councilpacket20140107_ae997717.pdf
1/8/2014,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2014/January/PC Packet 01-08-14_162d008d.pdf
1/7/2014,Amended City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/January/20140107CCAUpdated2_a034e12d.pdf
1/7/2014,Amended City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/January/20140107CCAUpdated2_1ded1c13.pdf
1/14/2014,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/January/20140114CCW_fb3c157d.pdf
1/14/2014,Redevelopment Agency Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/rda/agendas/2014/January/20140114RDAW_1120f810.pdf
1/14/2014,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/January/20140114CCW_10dfc0f9.pdf
1/14/2014,Redevelopment Agency Packet,Document,Packets,http://www.midvalecity.org/files/rda/packets/2014/January/20140114RDAW_743d4efc.pdf
12/10/2013,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2013/December/CCM20131210 APPROVED_95ab6a2c.pdf
12/10/2013,Municipal Building Authority Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/mba/minutes/2013/December/MBAM20131210 APPROVED_92d74646.pdf
6/18/2013,Redevelopment Agency Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/rda/minutes/2013/June/RDAM20130618APPROVED_245f374d.pdf
1/22/2014,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2014/January/PC Agenda 01-22-14_fd7e55d.pdf
1/22/2014,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2014/January/01-22-14 PC Packet_cfb11e5c.pdf
1/21/2014,City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/January/CCA20140121FINAL_d223510c.pdf
1/21/2014,Redevelopment Agency Agenda,Document,Agendas,http://www.midvalecity.org/files/rda/agendas/2014/January/RDA20140121_65963dd0.pdf
1/21/2014,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/January/CCPACKET20140121FINAL2_fd123e4d.pdf
1/21/2014,Redevelopment Agency Packet,Document,Packets,http://www.midvalecity.org/files/rda/packets/2014/January/RDACOUNCILPACKET20140121_8bf35d99.pdf
2/4/2014,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/February/CCA02042014_be79b6a2.pdf
2/4/2014,Redevelopment Agency Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/rda/agendas/2014/February/RDAM01212014FINAL_42c1d293.doc
2/4/2014,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/February/CCPACKET02042014_29ac1497.pdf
2/4/2014,Redevelopment Agency Packet,Document,Packets,http://www.midvalecity.org/files/rda/packets/2014/February/RDAPACKET02042014_597deb0a.pdf
2/4/2014,Amended City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/February/20140204CCAAMENDED_f7c3acd6.doc
2/12/2014,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2014/February/PC Agenda 02-12-14_247d0e6e.pdf
2/11/2014,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/February/20140211CCW_fa10ede.doc
1/8/2014,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2014/January/PC 01082014_d4d19c01.pdf
1/22/2014,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2014/January/PC 01222014_97a87f49.pdf
2/18/2014,City Council Meeting Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/February/20140218CCA_2edb051e.pdf
2/18/2014,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/February/Councilpacket20140218_c8c37976.pdf
2/26/2014,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2014/February/02-26-14 PC Agenda_4b351889.pdf
2/26/2014,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2014/February/PC Packet 02-26-14_8d12a0c2.pdf
2/12/2014,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2014/February/PC 02122014_389f9ee8.pdf
3/4/2014,City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/March/20140304CCAfinal_966d48f8.pdf
3/4/2014,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/March/Councilpacket20140304_c2c537ae.pdf
1/7/2014,Redevelopment Agency Meeting Minutes,Document,Minutes,"http://www.midvalecity.org/files/rda/minutes/2014/January/January 07, 2014 RDAM_e030816d.pdf"
1/14/2014,Redevelopment Agency Meeting Minutes,Document,Minutes,"http://www.midvalecity.org/files/rda/minutes/2014/January/January 14, 2014 RDAM_da15d646.pdf"
1/21/2014,Redevelopment Agency Meeting Minutes,Document,Minutes,"http://www.midvalecity.org/files/rda/minutes/2014/January/January 21, 2014 RDA_a5753089.pdf"
1/21/2014,City Council Meeting Minutes,Document,Minutes,"http://www.midvalecity.org/files/council/minutes/2014/January/January 21, 2014 CCM_12ec7717.pdf"
1/7/2014,City Council Meeting Minutes,Document,Minutes,"http://www.midvalecity.org/files/council/minutes/2014/January/January 07, 2014 CCM_d71fadb6.pdf"
1/7/2014,Municipal Building Authority Meeting Minutes,Document,Minutes,"http://www.midvalecity.org/files/mba/minutes/2014/January/January 07, 2014 MBAM_312525a1.pdf"
1/14/2014,City Council Meeting Minutes,Document,Minutes,"http://www.midvalecity.org/files/council/minutes/2014/January/January 14, 2014 CCM_bf01c8d.pdf"
2/11/2014,City Council Meeting Minutes,Document,Minutes,"http://www.midvalecity.org/files/council/minutes/2014/February/February 11, 2014 CCM_d25a2c03.pdf"
2/4/2014,City Council Meeting Minutes,Document,Minutes,"http://www.midvalecity.org/files/council/minutes/2014/February/February 04, 2014 CCM_82526870.pdf"
3/12/2014,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2014/March/03-12-14 PC agenda_a9be8766.pdf
3/11/2014,City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/March/20140311CWA_cc48094.doc
3/11/2014,City Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/March/20140311CWA_bd8b2a2c.pdf
3/12/2014,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2014/March/PC Packet 03-12-14 (1)_78e95606.pdf
3/12/2014,Planning Commission Packet (cont),Document,Packets,http://www.midvalecity.org/files/planning/packets/2014/March/PC Packet 03-12-14 (2)_7fb13bbd.pdf
3/18/2014,City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/March/20140318CCA_95521b52.pdf
3/18/2014,Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/March/Council Packet 03182014_9cc7c40d.pdf
3/18/2014,Amended City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/March/20140318CCAamended final_d44045ad.pdf
3/26/2014,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2014/March/PC Agenda 03-26-14_4cf03ce2.pdf
3/26/2014,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2014/March/PC Packet 03-26-14_e31edd4.pdf
4/1/2014,City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/April/20140401CCA_5c550c73.pdf
4/1/2014,Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/April/Councilpacket20140401_72bae83d.pdf
2/26/2014,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2014/February/02262014 Draft_4e23db0c.pdf
2/12/2014,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2014/February/PC Packet 02-12-14_fea56567.pdf
4/15/2014,Redevelopment Agency Agenda,Document,Agendas,http://www.midvalecity.org/files/rda/agendas/2014/April/RDAA20140415_90e4b74d.pdf
4/15/2014,Redevelopment Agency packet,Document,Packets,http://www.midvalecity.org/files/rda/packets/2014/April/RDACOUNCILPACKET20140415_84e21d5c.pdf
4/15/2014,Municipal Builidng Authority Agenda,Document,Agendas,http://www.midvalecity.org/files/mba/agendas/2014/April/MBAA20140415_a3d13107.pdf
4/15/2014,Municipal Builidng Authority Council Packet,Document,Packets,http://www.midvalecity.org/files/mba/packets/2014/April/MBACOUNCILPACKET20140415_cb59cd93.pdf
4/15/2014,City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/April/CCA20140415_b9cb1364.pdf
4/15/2014,Council Packet,Document,Packets,http://www.midvalecity.org/files/council/packets/2014/April/COUNCILPACKET20140415_8f06a9f1.pdf
4/23/2014,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2014/April/PC Agenda 04-23-14_e8e1b292.pdf
4/22/2014,City Council Agenda,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/April/20140422CWA_3974742c.pdf
4/22/2014,Redevelopment Agency Agenda,Document,Agendas,http://www.midvalecity.org/files/rda/agendas/2014/April/RDA20140422_8b935021.doc
3/12/2014,Planning Commission Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/planning/minutes/2014/March/03122014_a15963b8.pdf
4/23/2014,Planning Commission Packet,Document,Packets,http://www.midvalecity.org/files/planning/packets/2014/April/PC Packet 04-23-14_db6ef9fc.pdf
4/23/2014,Planning Commission Agenda,Document,Agendas,http://www.midvalecity.org/files/planning/agendas/2014/April/PC Agenda 04-23-14_fa56332d.pdf
5/1/2014,Special City Council Meeting,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/May/Midvale Special City Council Agenda 4 29 14 DRAFT_5b4acd7a.docx
5/6/2014,Redevelopment Agency Meeting,Document,Agendas,http://www.midvalecity.org/files/rda/agendas/2014/May/20140506RDA_ce9e64c3.pdf
5/6/2014,Redevelopment Agency,Document,Packets,http://www.midvalecity.org/files/rda/packets/2014/May/RDA Packet 5-6-14_a4f77de7.pdf
5/6/2014,Municipal Building Authority,Document,Agendas,http://www.midvalecity.org/files/mba/agendas/2014/May/20140506MBA_e803ffc8.pdf
5/6/2014,Municipal Building Authority,Document,Packets,http://www.midvalecity.org/files/mba/packets/2014/May/MBA Packet 5-6-14_be82e255.pdf
5/6/2014,City Council,Document,Agendas,http://www.midvalecity.org/files/council/agendas/2014/May/20140506CCA_a780c230.pdf
4/15/2014,City Council Meeting Minutes,Document,Minutes,http://www.midvalecity.org/files/council/minutes/2014/April/Approved Minutes 04152014_7d37c334.pdf
4/15/2014,Municipal Building Authority Minutes,Document,Minutes,http://www.midvalecity.org/files/mba/minutes/2014/April/Approved MBA Minutes 04152014_fe38e1fd.pdf
4/15/2014,Redevelopment Agency Minutes,Document,Minutes,http://www.midvalecity.org/files/rda/minutes/2014/April/Approved RDA Minutes 04152014_bd9746e0.pdf
